SensorID,time,latitude,longitude,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,temperature,humidity,pm25
NYCP2_CS03A,1631457134,40.823334,-73.890488,234,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.6,11.34847363
NYCP2_CS03A,1631457144,40.823326,-73.890495,185,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.8,5.633453216
NYCP2_CS03A,1631457139,40.82333,-73.890488,309,49,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,11.31042744
NYCP2_CS03A,1631457149,40.823322,-73.890495,124,9,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,6.671903781
NYCP2_CS03A,1631457154,40.823322,-73.890495,95,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,3.117858638
NYCP2_CS03A,1631457159,40.823322,-73.890495,108,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,5.732265311
NYCP2_CS03A,1631457164,40.823322,-73.890495,146,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,7.866145312
NYCP2_CS03A,1631457169,40.823322,-73.890495,120,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,6.985082992
NYCP2_CS03A,1631457174,40.823322,-73.890495,131,10,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.8,11.31042744
NYCP2_CS03A,1631457179,40.823318,-73.890495,131,7,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.7,10.18271237
NYCP2_CS03A,1631457184,40.823318,-73.890495,120,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.6,6.424142101
NYCP2_CS03A,1631457189,40.823318,-73.890488,126,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,54.7,6.468767923
NYCP2_CS03A,1631457194,40.823318,-73.890488,125,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,54.8,6.424142101
NYCP2_CS03A,1631457935,40.823315,-73.89048,70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.2,2.989048175
NYCP2_CS03A,1631457936,40.823315,-73.89048,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.2,2.9997292
NYCP2_CS03A,1631457941,40.823311,-73.89048,271,27,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.2,7.891425731
NYCP2_CS03A,1631457946,40.823311,-73.89048,131,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.2,5.677364931
NYCP2_CS03A,1631457951,40.823311,-73.89048,132,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.2,7.586324088
NYCP2_CS03A,1631457956,40.823311,-73.890472,139,7,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,10.01162908
NYCP2_CS03A,1631457961,40.823311,-73.890472,148,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56,5.694546574
NYCP2_CS03A,1631457966,40.823311,-73.890472,125,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,56,5.539276589
NYCP2_CS03A,1631457971,40.823315,-73.890472,118,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56,5.685412081
NYCP2_CS03A,1631457976,40.823315,-73.890472,155,5,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,11.38725784
NYCP2_CS03A,1631457981,40.823315,-73.890472,132,9,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,7.891425731
NYCP2_CS03A,1631457986,40.823311,-73.890472,135,10,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56,7.586324088
NYCP2_CS03A,1631457991,40.823311,-73.890472,123,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56,7.015061138
NYCP2_CS03A,1631457996,40.823326,-73.890472,123,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,5.432712143
NYCP2_CS03A,1631458001,40.823433,-73.890457,112,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,5.700665132
NYCP2_CS03A,1631458006,40.823563,-73.89048,72,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,3.060942826
NYCP2_CS03A,1631458011,40.823673,-73.890495,112,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,7.594475284
NYCP2_CS03A,1631458016,40.823799,-73.890511,127,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,5.636429791
NYCP2_CS03A,1631458021,40.823956,-73.890518,103,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56.1,5.432712143
NYCP2_CS03A,1631458026,40.824089,-73.890518,87,8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,56,7.893907455
NYCP2_CS03A,1631458031,40.824169,-73.890526,117,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,56,5.49691167
NYCP2_CS03A,1631458036,40.824215,-73.890533,117,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.9,7.893575584
NYCP2_CS03A,1631458041,40.824245,-73.890541,101,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.8,9.725564555
NYCP2_CS03A,1631458046,40.824253,-73.890549,92,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.8,5.683465028
NYCP2_CS03A,1631458051,40.824261,-73.890549,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.7,3.085754698
NYCP2_CS03A,1631458056,40.824268,-73.890549,101,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.7,5.691757744
NYCP2_CS03A,1631458061,40.824272,-73.890549,114,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.7,6.451712835
NYCP2_CS03A,1631458066,40.82428,-73.890549,95,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.2,55.7,4.214495241
NYCP2_CS03A,1631458071,40.824287,-73.890549,90,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,55.7,3.085754698
NYCP2_CS03A,1631458076,40.824287,-73.890549,52,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,55.7,5.691757744
NYCP2_CS03A,1631458081,40.824287,-73.890549,74,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,55.6,5.700665132
NYCP2_CS03A,1631458086,40.824287,-73.890556,84,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,55.7,7.32676073
NYCP2_CS03A,1631458091,40.824287,-73.890556,71,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,55.6,5.700665132
NYCP2_CS03A,1631458096,40.824287,-73.890556,84,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3,55.6,11.39949298
NYCP2_CS03A,1631458101,40.824287,-73.890556,99,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,55.6,11.39949298
NYCP2_CS03A,1631458106,40.824287,-73.890564,88,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,55.6,5.49691167
NYCP2_CS03A,1631458111,40.824291,-73.890564,102,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,55.6,7.893907455
NYCP2_CS03A,1631458116,40.824295,-73.890564,103,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,55.6,5.683465028
NYCP2_CS03A,1631458121,40.824295,-73.890564,124,10,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,55.6,11.39949298
NYCP2_CS03A,1631458126,40.824299,-73.890564,110,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,55.6,5.664085594
NYCP2_CS03A,1631458131,40.824299,-73.890564,155,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.6,11.43157894
NYCP2_CS03A,1631458136,40.824299,-73.890564,98,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.6,7.893575584
NYCP2_CS03A,1631458141,40.824299,-73.890564,93,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.6,6.498431465
NYCP2_CS03A,1631458146,40.824299,-73.890556,97,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.5,7.899904746
NYCP2_CS03A,1631458151,40.824303,-73.890556,132,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.6,6.700537843
NYCP2_CS03A,1631458156,40.824303,-73.890556,135,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.5,5.636429791
NYCP2_CS03A,1631458161,40.824303,-73.890556,112,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.4,7.893907455
NYCP2_CS03A,1631458166,40.824306,-73.890556,104,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,55.3,7.015061138
NYCP2_CS03A,1631458171,40.824306,-73.890556,86,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,55.1,5.432712143
NYCP2_CS03A,1631458176,40.824306,-73.890556,130,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,55,5.700665132
NYCP2_CS03A,1631458181,40.824306,-73.890556,114,9,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.6,55,6.498431465
NYCP2_CS03A,1631458186,40.824306,-73.890556,71,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.9,3.085754698
NYCP2_CS03A,1631458191,40.824306,-73.890556,74,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6,54.8,3.431542274
NYCP2_CS03A,1631458196,40.824306,-73.890556,89,12,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,54.8,7.899904746
NYCP2_CS03A,1631458201,40.82431,-73.890549,136,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,54.9,6.49653018
NYCP2_CS03A,1631458206,40.82431,-73.890549,130,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,54.9,11.43783878
NYCP2_CS03A,1631458211,40.824314,-73.890549,94,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,54.9,5.691757744
NYCP2_CS03A,1631458216,40.824314,-73.890549,98,13,5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,54.9,11.43772538
NYCP2_CS03A,1631458221,40.824314,-73.890541,130,7,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,54.8,11.39949298
NYCP2_CS03A,1631458226,40.824314,-73.890541,101,12,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,54.9,7.899904746
NYCP2_CS03A,1631458231,40.824314,-73.890541,143,15,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,55,5.672818037
NYCP2_CS03A,1631458236,40.824314,-73.890541,103,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,54.9,5.434760495
NYCP2_CS03A,1631458241,40.824314,-73.890549,142,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,54.9,5.702814513
NYCP2_CS03A,1631458246,40.824318,-73.890549,140,6,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,54.7,7.015061138
NYCP2_CS03A,1631458251,40.824318,-73.890549,116,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,54.6,5.702814513
NYCP2_CS03A,1631458256,40.824314,-73.890541,97,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.6,5.702814513
NYCP2_CS03A,1631458261,40.824314,-73.890541,145,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.4,7.893907455
NYCP2_CS03A,1631458266,40.824314,-73.890549,128,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.2,6.451712835
NYCP2_CS03A,1631458271,40.82431,-73.890549,149,10,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.3,7.015061138
NYCP2_CS03A,1631458276,40.82431,-73.890549,157,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.3,5.683465028
NYCP2_CS03A,1631458281,40.82431,-73.890549,149,8,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,54.4,7.899904746
NYCP2_CS03A,1631458286,40.82431,-73.890549,162,13,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.4,7.893575584
NYCP2_CS03A,1631458291,40.82431,-73.890549,107,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.4,5.516324565
NYCP2_CS03A,1631458296,40.82431,-73.890549,131,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.3,6.813870931
NYCP2_CS03A,1631458301,40.82431,-73.890549,127,11,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.2,7.562647117
NYCP2_CS03A,1631458306,40.82431,-73.890549,94,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.2,3.00679918
NYCP2_CS03A,1631458311,40.824306,-73.890549,92,12,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.1,6.134982355
NYCP2_CS03A,1631458316,40.824306,-73.890549,126,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54.1,5.45714511
NYCP2_CS03A,1631458321,40.824306,-73.890549,165,8,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,54.1,7.65385968
NYCP2_CS03A,1631458326,40.824306,-73.890541,130,9,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,54.1,9.684805071
NYCP2_CS03A,1631458331,40.824303,-73.890549,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,54.1,2.963076587
NYCP2_CS03A,1631458336,40.824303,-73.890549,126,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1,54,6.445509803
NYCP2_CS03A,1631458341,40.824303,-73.890549,81,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,53.9,3.00679918
NYCP2_CS03A,1631458346,40.824303,-73.890549,89,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,53.9,3.00679918
NYCP2_CS03A,1631458351,40.824303,-73.890549,67,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,53.8,3.445676062
NYCP2_CS03A,1631458356,40.824303,-73.890549,100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,53.6,3.098464261
NYCP2_CS03A,1631458361,40.824306,-73.890549,105,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,53.4,5.711621001
NYCP2_CS03A,1631458366,40.824306,-73.890549,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,53.2,3.070237459
NYCP2_CS03A,1631458371,40.824303,-73.890549,82,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,53.1,3.445676062
NYCP2_CS03A,1631458376,40.824303,-73.890549,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,53.1,3.445676062
NYCP2_CS03A,1631458381,40.824303,-73.890549,50,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3,53.2,10.24451976
NYCP2_CS03A,1631458386,40.824303,-73.890556,96,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,53.3,5.456044019
NYCP2_CS03A,1631458391,40.824303,-73.890556,71,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,53.2,5.684088881
NYCP2_CS03A,1631458396,40.824303,-73.890556,79,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,53,6.813870931
NYCP2_CS03A,1631458401,40.824303,-73.890549,62,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,52.9,5.564811846
NYCP2_CS03A,1631458406,40.824303,-73.890549,123,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,52.9,5.516324565
NYCP2_CS03A,1631458411,40.824303,-73.890549,103,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,53,7.637601781
NYCP2_CS03A,1631458416,40.824303,-73.890549,82,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,52.9,5.705195593
NYCP2_CS03A,1631458421,40.824303,-73.890549,101,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.9,6.501186983
NYCP2_CS03A,1631458426,40.824303,-73.890549,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.8,5.502037009
NYCP2_CS03A,1631458431,40.824303,-73.890549,110,11,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.8,11.61771235
NYCP2_CS03A,1631458436,40.824303,-73.890556,113,9,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.8,10.34605491
NYCP2_CS03A,1631458441,40.824303,-73.890556,140,9,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.7,10.47030654
NYCP2_CS03A,1631458446,40.824303,-73.890556,134,10,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.8,11.49688143
NYCP2_CS03A,1631458451,40.824303,-73.890556,112,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,52.7,5.705195593
NYCP2_CS03A,1631458456,40.824303,-73.890556,125,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,52.7,5.760958751
NYCP2_CS03A,1631458461,40.824303,-73.890564,106,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,52.6,5.705195593
NYCP2_CS03A,1631458466,40.824303,-73.890564,91,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,52.5,5.705195593
NYCP2_CS03A,1631458471,40.824303,-73.890564,129,5,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,52.5,11.45833769
NYCP2_CS03A,1631458476,40.82431,-73.890564,114,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,52.4,5.733188804
NYCP2_CS03A,1631458481,40.824318,-73.890564,150,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.4,6.730093708
NYCP2_CS03A,1631458486,40.82444,-73.890541,106,7,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.3,9.780792798
NYCP2_CS03A,1631458491,40.824623,-73.890564,111,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52,10.81374133
NYCP2_CS03A,1631458496,40.824814,-73.890556,123,5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.1,10.34605491
NYCP2_CS03A,1631458501,40.824898,-73.890572,150,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.2,7.046004355
NYCP2_CS03A,1631458506,40.82494,-73.890587,143,7,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.1,11.49058927
NYCP2_CS03A,1631458511,40.824951,-73.890594,152,8,2,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.1,11.45833769
NYCP2_CS03A,1631458516,40.824955,-73.890594,122,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,52.1,4.266666178
NYCP2_CS03A,1631458521,40.824959,-73.890594,142,13,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7,51.9,9.780792798
NYCP2_CS03A,1631458526,40.824959,-73.890602,89,9,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52,6.501186983
NYCP2_CS03A,1631458531,40.824959,-73.890602,104,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52.1,5.760958751
NYCP2_CS03A,1631458536,40.824959,-73.890602,171,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52.1,6.501186983
NYCP2_CS03A,1631458541,40.824959,-73.890602,141,8,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52.2,7.054897335
NYCP2_CS03A,1631458546,40.824955,-73.890602,155,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52.3,5.612881439
NYCP2_CS03A,1631458551,40.824955,-73.890602,122,13,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52.2,5.739863624
NYCP2_CS03A,1631458556,40.824955,-73.89061,113,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,52,3.09883402
NYCP2_CS03A,1631458561,40.824966,-73.89061,100,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51.5,3.123953036
NYCP2_CS03A,1631458566,40.825031,-73.890617,63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51.3,2.987451628
NYCP2_CS03A,1631458571,40.825127,-73.890648,53,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51.1,5.759027175
NYCP2_CS03A,1631458576,40.825241,-73.8908,50,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51.2,6.525186173
NYCP2_CS03A,1631458581,40.825214,-73.890968,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51.1,3.016218603
NYCP2_CS03A,1631458586,40.825157,-73.891083,121,13,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51.1,11.48994082
NYCP2_CS03A,1631458591,40.825123,-73.891167,119,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,51,9.780792798
NYCP2_CS03A,1631458596,40.825092,-73.891235,84,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,50.8,5.733188804
NYCP2_CS03A,1631458601,40.825081,-73.891258,119,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.9,6.501186983
NYCP2_CS03A,1631458606,40.825085,-73.891266,132,20,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.8,11.45833769
NYCP2_CS03A,1631458611,40.825092,-73.891273,133,9,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.8,10.81374133
NYCP2_CS03A,1631458616,40.825096,-73.891273,134,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.6,5.739863624
NYCP2_CS03A,1631458621,40.8251,-73.891281,128,14,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.7,11.45833769
NYCP2_CS03A,1631458626,40.8251,-73.891281,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.5,3.09883402
NYCP2_CS03A,1631458631,40.8251,-73.891281,122,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.5,7.046004355
NYCP2_CS03A,1631458636,40.8251,-73.891281,122,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.4,11.45833769
NYCP2_CS03A,1631458641,40.8251,-73.891281,118,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,50.4,6.583105722
